step,instrument,label
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
5,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar,9
1,Guitar,9
2,Guitar,9
3,Guitar,9
4,Guitar,9
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
3,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
3,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
3,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
3,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
3,Guitar_Noisy,0
0,Guitar_Noisy,0
1,Guitar_Noisy,0
2,Guitar_Noisy,0
3,Guitar_Noisy,0
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,1
1,Guitar_Noisy,1
2,Guitar_Noisy,1
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
3,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,2
1,Guitar_Noisy,2
2,Guitar_Noisy,2
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
3,Guitar_Noisy,3
4,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
3,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,3
1,Guitar_Noisy,3
2,Guitar_Noisy,3
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
3,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,4
1,Guitar_Noisy,4
2,Guitar_Noisy,4
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
3,Guitar_Noisy,5
4,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
3,Guitar_Noisy,5
0,Guitar_Noisy,5
1,Guitar_Noisy,5
2,Guitar_Noisy,5
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
3,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,6
1,Guitar_Noisy,6
2,Guitar_Noisy,6
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,7
1,Guitar_Noisy,7
2,Guitar_Noisy,7
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
3,Guitar_Noisy,8
4,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
3,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
3,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,8
1,Guitar_Noisy,8
2,Guitar_Noisy,8
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
0,Guitar_Noisy,9
1,Guitar_Noisy,9
2,Guitar_Noisy,9
